Label,Formula,Mol weight,Phase,"Temperature, K","Pressure, kPa","Electrical conductivity, S/m"
1-(2-methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)imide,C11H20F6N2O5S2,438.4,Liquid,303.15,101.325,0.241 ± 0.04
1-(2-methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)imide,C11H20F6N2O5S2,438.4,Liquid,313.15,101.325,0.287 ± 0.04
1-(2-methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)imide,C11H20F6N2O5S2,438.4,Liquid,323.15,101.325,0.325 ± 0.04
1-(2-methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)imide,C11H20F6N2O5S2,438.4,Liquid,333.15,101.325,0.396 ± 0.04
1-(2-methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)imide,C11H20F6N2O5S2,438.4,Liquid,343.15,101.325,0.489 ± 0.04
1-(2-methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)imide,C11H20F6N2O5S2,438.4,Liquid,353.15,101.325,0.599 ± 0.04
"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",C9H18F6N2O5S2,412.36,Liquid,298.15,101.325,0.288 ± 0.04
"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",C9H18F6N2O5S2,412.36,Liquid,303.15,101.325,0.315 ± 0.04
"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",C9H18F6N2O5S2,412.36,Liquid,313.15,101.325,0.357 ± 0.04
"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",C9H18F6N2O5S2,412.36,Liquid,323.15,101.325,0.395 ± 0.04
"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",C9H18F6N2O5S2,412.36,Liquid,333.15,101.325,0.465 ± 0.04
"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",C9H18F6N2O5S2,412.36,Liquid,343.15,101.325,0.551 ± 0.04
"N-ethyl-N,N-dimethyl-2-methoxyethylammonium bis(trifluoromethylsulfonyl)imide",C9H18F6N2O5S2,412.36,Liquid,353.15,101.325,0.633 ± 0.04
1-(2-methoxyethyl)-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)amide,C10H18F6N2O5S2,424.37,Liquid,298.15,101.325,0.345 ± 0.04
1-(2-methoxyethyl)-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)amide,C10H18F6N2O5S2,424.37,Liquid,303.15,101.325,0.402 ± 0.04
1-(2-methoxyethyl)-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)amide,C10H18F6N2O5S2,424.37,Liquid,313.15,101.325,0.48 ± 0.04
1-(2-methoxyethyl)-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)amide,C10H18F6N2O5S2,424.37,Liquid,323.15,101.325,0.534 ± 0.04
1-(2-methoxyethyl)-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)amide,C10H18F6N2O5S2,424.37,Liquid,333.15,101.325,0.59 ± 0.04
1-(2-methoxyethyl)-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)amide,C10H18F6N2O5S2,424.37,Liquid,343.15,101.325,0.648 ± 0.04
1-(2-methoxyethyl)-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)amide,C10H18F6N2O5S2,424.37,Liquid,353.15,101.325,0.699 ± 0.04
"N-ethyl-N,N-dimethyl-1-propanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C9H18F6N2O4S2,396.36,Liquid,298.15,101.325,0.248 ± 0.04
"N-ethyl-N,N-dimethyl-1-propanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C9H18F6N2O4S2,396.36,Liquid,303.15,101.325,0.281 ± 0.04
"N-ethyl-N,N-dimethyl-1-propanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C9H18F6N2O4S2,396.36,Liquid,313.15,101.325,0.325 ± 0.04
"N-ethyl-N,N-dimethyl-1-propanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C9H18F6N2O4S2,396.36,Liquid,323.15,101.325,0.358 ± 0.04
"N-ethyl-N,N-dimethyl-1-propanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C9H18F6N2O4S2,396.36,Liquid,333.15,101.325,0.414 ± 0.04
"N-ethyl-N,N-dimethyl-1-propanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C9H18F6N2O4S2,396.36,Liquid,343.15,101.325,0.519 ± 0.04
"N-ethyl-N,N-dimethyl-1-propanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C9H18F6N2O4S2,396.36,Liquid,353.15,101.325,0.634 ± 0.04
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,298.15,101.325,0.194 ± 0.023
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,308.15,101.325,0.339 ± 0.041
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,318.15,101.325,0.53 ± 0.064
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,328.15,101.325,0.779 ± 0.093
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,333.15,101.325,1.07 ± 0.13
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,343.15,101.325,1.27 ± 0.15
1-butyl-3-methylimidazolium tetrafluoroborate,C8H15BF4N2,226.03,Liquid,353.15,101.325,1.66 ± 0.2
tetrabutylphosphonium L-prolinate,C21H44NO2P,373.56,Liquid,298.15,101.325,0.0073 ± 0.04
tetrabutylphosphonium L-prolinate,C21H44NO2P,373.56,Liquid,303.15,101.325,0.01 ± 0.04
tetrabutylphosphonium L-prolinate,C21H44NO2P,373.56,Liquid,313.15,101.325,0.02 ± 0.04
tetrabutylphosphonium L-prolinate,C21H44NO2P,373.56,Liquid,323.15,101.325,0.035 ± 0.04
tetrabutylphosphonium L-prolinate,C21H44NO2P,373.56,Liquid,333.15,101.325,0.058 ± 0.04
tetrabutylphosphonium L-prolinate,C21H44NO2P,373.56,Liquid,343.15,101.325,0.091 ± 0.04
tetrabutylphosphonium L-prolinate,C21H44NO2P,373.56,Liquid,353.15,101.325,0.134 ± 0.04
1-hexyl-3-methylimidazolium hexafluorophosphate,C10H19F6N2P,312.24,Liquid,303,101,0.0747 ± 0.0061
1-hexyl-3-methylimidazolium hexafluorophosphate,C10H19F6N2P,312.24,Liquid,308,101,0.0993 ± 0.008
1-hexyl-3-methylimidazolium hexafluorophosphate,C10H19F6N2P,312.24,Liquid,313,101,0.13 ± 0.01
1-hexyl-3-methylimidazolium hexafluorophosphate,C10H19F6N2P,312.24,Liquid,318,101,0.166 ± 0.013
1-hexyl-3-methylimidazolium hexafluorophosphate,C10H19F6N2P,312.24,Liquid,323,101,0.21 ± 0.017
1-hexyl-3-methylimidazolium hexafluorophosphate,C10H19F6N2P,312.24,Liquid,328,101,0.26 ± 0.021
1-hexyl-3-methylimidazolium hexafluorophosphate,C10H19F6N2P,312.24,Liquid,333,101,0.319 ± 0.026
1-hexyl-3-methylimidazolium chloride,C10H19ClN2,202.73,Liquid,303,101,0.00318 ± 0.00027
1-hexyl-3-methylimidazolium chloride,C10H19ClN2,202.73,Liquid,308,101,0.00531 ± 0.00044
1-hexyl-3-methylimidazolium chloride,C10H19ClN2,202.73,Liquid,313,101,0.00852 ± 0.0007
1-hexyl-3-methylimidazolium chloride,C10H19ClN2,202.73,Liquid,318,101,0.0133 ± 0.0011
1-hexyl-3-methylimidazolium chloride,C10H19ClN2,202.73,Liquid,323,101,0.0202 ± 0.0016
1-hexyl-3-methylimidazolium chloride,C10H19ClN2,202.73,Liquid,328,101,0.0295 ± 0.0024
1-hexyl-3-methylimidazolium chloride,C10H19ClN2,202.73,Liquid,333,101,0.0423 ± 0.0034
1-hexyl-3-methylimidazolium tetrafluoroborate,C10H19BF4N2,254.08,Liquid,303,101,0.16 ± 0.013
1-hexyl-3-methylimidazolium tetrafluoroborate,C10H19BF4N2,254.08,Liquid,308,101,0.205 ± 0.017
1-hexyl-3-methylimidazolium tetrafluoroborate,C10H19BF4N2,254.08,Liquid,313,101,0.259 ± 0.021
1-hexyl-3-methylimidazolium tetrafluoroborate,C10H19BF4N2,254.08,Liquid,318,101,0.322 ± 0.026
1-hexyl-3-methylimidazolium tetrafluoroborate,C10H19BF4N2,254.08,Liquid,323,101,0.397 ± 0.032
1-hexyl-3-methylimidazolium tetrafluoroborate,C10H19BF4N2,254.08,Liquid,328,101,0.481 ± 0.039
1-hexyl-3-methylimidazolium tetrafluoroborate,C10H19BF4N2,254.08,Liquid,333,101,0.576 ± 0.046
1-methyl-3-octylimidazolium tetrafluoroborate,C12H23BF4N2,282.13,Liquid,303,101,0.0817 ± 0.0066
1-methyl-3-octylimidazolium tetrafluoroborate,C12H23BF4N2,282.13,Liquid,308,101,0.107 ± 0.0086
1-methyl-3-octylimidazolium tetrafluoroborate,C12H23BF4N2,282.13,Liquid,313,101,0.137 ± 0.011
1-methyl-3-octylimidazolium tetrafluoroborate,C12H23BF4N2,282.13,Liquid,318,101,0.172 ± 0.014
1-methyl-3-octylimidazolium tetrafluoroborate,C12H23BF4N2,282.13,Liquid,323,101,0.215 ± 0.017
1-methyl-3-octylimidazolium tetrafluoroborate,C12H23BF4N2,282.13,Liquid,328,101,0.263 ± 0.021
1-methyl-3-octylimidazolium tetrafluoroborate,C12H23BF4N2,282.13,Liquid,333,101,0.322 ± 0.026
1-methyl-3-octylimidazolium chloride,C12H23ClN2,230.78,Liquid,303,101,0.00213 ± 0.00018
1-methyl-3-octylimidazolium chloride,C12H23ClN2,230.78,Liquid,308,101,0.00353 ± 0.00029
1-methyl-3-octylimidazolium chloride,C12H23ClN2,230.78,Liquid,313,101,0.00562 ± 0.00046
1-methyl-3-octylimidazolium chloride,C12H23ClN2,230.78,Liquid,318,101,0.00861 ± 0.0007
1-methyl-3-octylimidazolium chloride,C12H23ClN2,230.78,Liquid,323,101,0.0129 ± 0.001
1-methyl-3-octylimidazolium chloride,C12H23ClN2,230.78,Liquid,328,101,0.0187 ± 0.0015
1-methyl-3-octylimidazolium chloride,C12H23ClN2,230.78,Liquid,333,101,0.0266 ± 0.0022
1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C9H13F6N3O4S2,405.33,Liquid,293.15,100,0.355 ± 0.011
1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C9H13F6N3O4S2,405.33,Liquid,298.15,100,0.435 ± 0.013
1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C9H13F6N3O4S2,405.33,Liquid,303.15,100,0.521 ± 0.016
1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C9H13F6N3O4S2,405.33,Liquid,308.15,100,0.611 ± 0.018
1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C9H13F6N3O4S2,405.33,Liquid,313.15,100,0.71 ± 0.021
1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C9H13F6N3O4S2,405.33,Liquid,318.15,100,0.813 ± 0.024
1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C9H13F6N3O4S2,405.33,Liquid,323.15,100,0.923 ± 0.028
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",C11H17F6N3O4S2,433.38,Liquid,293.15,100,0.178 ± 0.005
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",C11H17F6N3O4S2,433.38,Liquid,298.15,100,0.23 ± 0.007
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",C11H17F6N3O4S2,433.38,Liquid,303.15,100,0.289 ± 0.009
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",C11H17F6N3O4S2,433.38,Liquid,308.15,100,0.351 ± 0.011
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",C11H17F6N3O4S2,433.38,Liquid,313.15,100,0.426 ± 0.013
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",C11H17F6N3O4S2,433.38,Liquid,318.15,100,0.51 ± 0.015
"1-butyl-2,3-dimethyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide",C11H17F6N3O4S2,433.38,Liquid,323.15,100,0.599 ± 0.018
"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,Liquid,293.15,100,0.309 ± 0.009
"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,Liquid,298.15,100,0.383 ± 0.012
"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,Liquid,303.15,100,0.468 ± 0.014
"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,Liquid,308.15,100,0.567 ± 0.017
"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,Liquid,313.15,100,0.67 ± 0.02
"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,Liquid,318.15,100,0.783 ± 0.024
"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C9H13F6N3O4S2,405.33,Liquid,323.15,100,0.92 ± 0.028
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C12H19F6N3O4S2,447.41,Liquid,293.15,100,0.176 ± 0.005
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C12H19F6N3O4S2,447.41,Liquid,298.15,100,0.221 ± 0.007
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C12H19F6N3O4S2,447.41,Liquid,303.15,100,0.273 ± 0.008
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C12H19F6N3O4S2,447.41,Liquid,308.15,100,0.33 ± 0.01
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C12H19F6N3O4S2,447.41,Liquid,313.15,100,0.398 ± 0.012
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C12H19F6N3O4S2,447.41,Liquid,318.15,100,0.467 ± 0.014
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C12H19F6N3O4S2,447.41,Liquid,323.15,100,0.553 ± 0.017
"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C10H15F6N3O4S2,419.36,Liquid,293.15,100,0.196 ± 0.006
"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C10H15F6N3O4S2,419.36,Liquid,298.15,100,0.265 ± 0.008
"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C10H15F6N3O4S2,419.36,Liquid,303.15,100,0.338 ± 0.01
"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C10H15F6N3O4S2,419.36,Liquid,308.15,100,0.417 ± 0.013
"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C10H15F6N3O4S2,419.36,Liquid,313.15,100,0.503 ± 0.015
"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C10H15F6N3O4S2,419.36,Liquid,318.15,100,0.59 ± 0.018
"1,2-dimethyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide",C10H15F6N3O4S2,419.36,Liquid,323.15,100,0.687 ± 0.021
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,C8H11F6N3O4S2,391.3,Liquid,293.15,100,0.774 ± 0.023
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,C8H11F6N3O4S2,391.3,Liquid,298.15,100,0.915 ± 0.027
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,C8H11F6N3O4S2,391.3,Liquid,303.15,100,1.057 ± 0.032
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,C8H11F6N3O4S2,391.3,Liquid,308.15,100,1.198 ± 0.036
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,C8H11F6N3O4S2,391.3,Liquid,313.15,100,1.352 ± 0.041
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,C8H11F6N3O4S2,391.3,Liquid,318.15,100,1.514 ± 0.045
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,C8H11F6N3O4S2,391.3,Liquid,323.15,100,1.749 ± 0.052
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,C14H23F6N3O4S2,475.47,Liquid,293.15,100,0.106 ± 0.003
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,C14H23F6N3O4S2,475.47,Liquid,298.15,100,0.136 ± 0.004
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,C14H23F6N3O4S2,475.47,Liquid,303.15,100,0.17 ± 0.005
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,C14H23F6N3O4S2,475.47,Liquid,308.15,100,0.207 ± 0.006
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,C14H23F6N3O4S2,475.47,Liquid,313.15,100,0.254 ± 0.008
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,C14H23F6N3O4S2,475.47,Liquid,318.15,100,0.307 ± 0.009
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,C14H23F6N3O4S2,475.47,Liquid,323.15,100,0.361 ± 0.011
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C11H20F6N2O4S2,422.4,Liquid,293.15,100,0.216 ± 0.007
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C11H20F6N2O4S2,422.4,Liquid,298.15,100,0.275 ± 0.008
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C11H20F6N2O4S2,422.4,Liquid,303.15,100,0.34 ± 0.01
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C11H20F6N2O4S2,422.4,Liquid,308.15,100,0.411 ± 0.012
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C11H20F6N2O4S2,422.4,Liquid,313.15,100,0.491 ± 0.015
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C11H20F6N2O4S2,422.4,Liquid,318.15,100,0.581 ± 0.017
1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C11H20F6N2O4S2,422.4,Liquid,323.15,100,0.681 ± 0.02
4-methyl-4-pentylmorpholinium N-cyanocyanamide,C12H22N4O,238.34,Liquid,298,101.325,0.073 ± 0.002
4-methyl-4-pentylmorpholinium N-cyanocyanamide,C12H22N4O,238.34,Liquid,308,101.325,0.118 ± 0.003
4-methyl-4-pentylmorpholinium N-cyanocyanamide,C12H22N4O,238.34,Liquid,318,101.325,0.173 ± 0.004
4-methyl-4-pentylmorpholinium N-cyanocyanamide,C12H22N4O,238.34,Liquid,328,101.325,0.239 ± 0.005
4-methyl-4-pentylmorpholinium N-cyanocyanamide,C12H22N4O,238.34,Liquid,338,101.325,0.313 ± 0.006
4-methyl-4-pentylmorpholinium N-cyanocyanamide,C12H22N4O,238.34,Liquid,348,101.325,0.394 ± 0.008
4-methyl-4-pentylmorpholinium N-cyanocyanamide,C12H22N4O,238.34,Liquid,358,101.325,0.481 ± 0.01
4-hexyl-4-methylmorpholinium N-cyanocyanamide,C13H24N4O,252.36,Liquid,298,101.325,0.074 ± 0.002
4-hexyl-4-methylmorpholinium N-cyanocyanamide,C13H24N4O,252.36,Liquid,308,101.325,0.12 ± 0.003
4-hexyl-4-methylmorpholinium N-cyanocyanamide,C13H24N4O,252.36,Liquid,318,101.325,0.177 ± 0.004
4-hexyl-4-methylmorpholinium N-cyanocyanamide,C13H24N4O,252.36,Liquid,328,101.325,0.243 ± 0.005
4-hexyl-4-methylmorpholinium N-cyanocyanamide,C13H24N4O,252.36,Liquid,338,101.325,0.316 ± 0.007
4-hexyl-4-methylmorpholinium N-cyanocyanamide,C13H24N4O,252.36,Liquid,348,101.325,0.396 ± 0.008
4-hexyl-4-methylmorpholinium N-cyanocyanamide,C13H24N4O,252.36,Liquid,358,101.325,0.481 ± 0.01
4-heptyl-4-methylmorpholinium N-cyanocyanamide,C14H26N4O,266.39,Liquid,298,101.325,0.027 ± 0.001
4-heptyl-4-methylmorpholinium N-cyanocyanamide,C14H26N4O,266.39,Liquid,308,101.325,0.044 ± 0.001
4-heptyl-4-methylmorpholinium N-cyanocyanamide,C14H26N4O,266.39,Liquid,318,101.325,0.064 ± 0.001
4-heptyl-4-methylmorpholinium N-cyanocyanamide,C14H26N4O,266.39,Liquid,328,101.325,0.087 ± 0.002
4-heptyl-4-methylmorpholinium N-cyanocyanamide,C14H26N4O,266.39,Liquid,338,101.325,0.112 ± 0.002
4-heptyl-4-methylmorpholinium N-cyanocyanamide,C14H26N4O,266.39,Liquid,348,101.325,0.138 ± 0.003
4-heptyl-4-methylmorpholinium N-cyanocyanamide,C14H26N4O,266.39,Liquid,358,101.325,0.166 ± 0.003
4-methyl-4-propylmorpholinium N-cyanocyanamide,C10H18N4O,210.28,Liquid,298,101.325,0.133 ± 0.003
4-methyl-4-propylmorpholinium N-cyanocyanamide,C10H18N4O,210.28,Liquid,308,101.325,0.199 ± 0.004
4-methyl-4-propylmorpholinium N-cyanocyanamide,C10H18N4O,210.28,Liquid,318,101.325,0.279 ± 0.006
4-methyl-4-propylmorpholinium N-cyanocyanamide,C10H18N4O,210.28,Liquid,328,101.325,0.372 ± 0.008
4-methyl-4-propylmorpholinium N-cyanocyanamide,C10H18N4O,210.28,Liquid,338,101.325,0.476 ± 0.01
4-methyl-4-propylmorpholinium N-cyanocyanamide,C10H18N4O,210.28,Liquid,348,101.325,0.59 ± 0.012
4-methyl-4-propylmorpholinium N-cyanocyanamide,C10H18N4O,210.28,Liquid,358,101.325,0.713 ± 0.014
4-butyl-4-methylmorpholinium N-cyanocyanamide,C11H20N4O,224.31,Liquid,298,101.325,0.141 ± 0.003
4-butyl-4-methylmorpholinium N-cyanocyanamide,C11H20N4O,224.31,Liquid,308,101.325,0.214 ± 0.005
4-butyl-4-methylmorpholinium N-cyanocyanamide,C11H20N4O,224.31,Liquid,318,101.325,0.298 ± 0.006
4-butyl-4-methylmorpholinium N-cyanocyanamide,C11H20N4O,224.31,Liquid,328,101.325,0.391 ± 0.008
4-butyl-4-methylmorpholinium N-cyanocyanamide,C11H20N4O,224.31,Liquid,338,101.325,0.49 ± 0.01
4-butyl-4-methylmorpholinium N-cyanocyanamide,C11H20N4O,224.31,Liquid,348,101.325,0.595 ± 0.012
4-butyl-4-methylmorpholinium N-cyanocyanamide,C11H20N4O,224.31,Liquid,358,101.325,0.701 ± 0.014
4-methyl-4-octylmorpholinium N-cyanocyanamide,C15H28N4O,280.42,Liquid,298,101.325,0.022 ± 0.001
4-methyl-4-octylmorpholinium N-cyanocyanamide,C15H28N4O,280.42,Liquid,308,101.325,0.037 ± 0.001
4-methyl-4-octylmorpholinium N-cyanocyanamide,C15H28N4O,280.42,Liquid,318,101.325,0.056 ± 0.001
4-methyl-4-octylmorpholinium N-cyanocyanamide,C15H28N4O,280.42,Liquid,328,101.325,0.078 ± 0.002
4-methyl-4-octylmorpholinium N-cyanocyanamide,C15H28N4O,280.42,Liquid,338,101.325,0.102 ± 0.002
4-methyl-4-octylmorpholinium N-cyanocyanamide,C15H28N4O,280.42,Liquid,348,101.325,0.127 ± 0.003
4-methyl-4-octylmorpholinium N-cyanocyanamide,C15H28N4O,280.42,Liquid,358,101.325,0.153 ± 0.003
4-methyl-4-nonylmorpholinium N-cyanocyanamide,C16H30N4O,294.44,Liquid,298,101.325,0.016 ± 0.001
4-methyl-4-nonylmorpholinium N-cyanocyanamide,C16H30N4O,294.44,Liquid,308,101.325,0.028 ± 0.001
4-methyl-4-nonylmorpholinium N-cyanocyanamide,C16H30N4O,294.44,Liquid,318,101.325,0.044 ± 0.001
4-methyl-4-nonylmorpholinium N-cyanocyanamide,C16H30N4O,294.44,Liquid,328,101.325,0.062 ± 0.001
4-methyl-4-nonylmorpholinium N-cyanocyanamide,C16H30N4O,294.44,Liquid,338,101.325,0.082 ± 0.002
4-methyl-4-nonylmorpholinium N-cyanocyanamide,C16H30N4O,294.44,Liquid,348,101.325,0.104 ± 0.002
4-methyl-4-nonylmorpholinium N-cyanocyanamide,C16H30N4O,294.44,Liquid,358,101.325,0.126 ± 0.003
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",C7H9F6N3O4S2,377.28,Liquid,293.15,101.325,0.75 ± 0.08
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",C7H9F6N3O4S2,377.28,Liquid,298.15,101.325,0.9 ± 0.09
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",C7H9F6N3O4S2,377.28,Liquid,303.15,101.325,1.1 ± 0.1
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",C7H9F6N3O4S2,377.28,Liquid,313.15,101.325,1.4 ± 0.2
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",C7H9F6N3O4S2,377.28,Liquid,333.15,101.325,2.2 ± 0.2
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",C7H9F6N3O4S2,377.28,Liquid,353.15,101.325,3.2 ± 0.3
"1,3-dimethylimidazolium bis((trifluoromethyl)sulfonyl)amide",C7H9F6N3O4S2,377.28,Liquid,373,101.325,4.3 ± 0.4
1-butyl-3-methylimidazolium taurate,C10H21N3O3S,263.36,Liquid,293.15,101.325,0.0098 ± 0.0003
1-butyl-3-methylimidazolium taurate,C10H21N3O3S,263.36,Liquid,298.15,101.325,0.0161 ± 0.0005
1-butyl-3-methylimidazolium taurate,C10H21N3O3S,263.36,Liquid,303.15,101.325,0.0257 ± 0.0008
1-butyl-3-methylimidazolium taurate,C10H21N3O3S,263.36,Liquid,308.15,101.325,0.0356 ± 0.0011
1-butyl-3-methylimidazolium taurate,C10H21N3O3S,263.36,Liquid,313.15,101.325,0.0518 ± 0.0016
1-butyl-3-methylimidazolium taurate,C10H21N3O3S,263.36,Liquid,318.15,101.325,0.0697 ± 0.0021
1-butyl-3-methylimidazolium taurate,C10H21N3O3S,263.36,Liquid,323.15,101.325,0.0922 ± 0.0028
1-ethyl-3-methylpyridinium perfluoropentanoate,C13H12F9NO2,385.23,Liquid,293.15,101.325,0.0915 ± 0.0015
1-ethyl-3-methylpyridinium perfluoropentanoate,C13H12F9NO2,385.23,Liquid,298.15,101.325,0.12 ± 0.002
