pair_sml,state,conductivity_norm,conductivity
CN1C=C[N+](CCCCCCC)=C1.[O-]S(=O)(CCCC)=O,0.0,,
CN1C=C[N+](CCCCCCC)=C1.O=C([H])[O-],0.0,,
CN1C=C[N+](CCCCCCC)=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
CN1C=C[N+](CCCCCCC)=C1.[O-]P(OCCCC)(OCCCC)=O,0.0,,
CN1C=C[N+](CCCCCCC)=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
CN1C=C[N+](CCCCCCC)=C1.O=C(C(F)(F)F)[O-],0.0,,
CN1C=C[N+](CCCCCCC)=C1.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
CN1C=C[N+](CCCCCCC)=C1.[O-]P(OCC)(OCC)=O,0.0,,
CN1C=C[N+](CCCCCCC)=C1.[O-]P(OC)(OC)=O,0.0,,
CN1C=C[N+](CCCCCCC)=C1.[O-]S(=O)(OC)=O,0.0,,
CN1C=C[N+](CCCCCCC)=C1.N#C[N-]C#N,0.0,,
CN1C=C[N+](CCCCCCC)=C1.[O-][N+]([O-])=O,0.0,,
CN1C=C[N+](CCCCCCC)=C1.N#C[C-](C#N)C#N,-0.0,,
CN1C=C[N+](CCCCCCC)=C1.O=C(CCCCCCCCC)[O-],0.0,,
CN1C=C[N+](CCCCCCC)=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,,
CN1C=C[N+](CCCCCCCCCCCCCCCC)=C1.O=C(C)[O-],0.0,,
CN1C=C[N+](CCCCCCCCCCCCCCCC)=C1.[O-]S(=O)(OCC)=O,0.0,,
CN1C=C[N+](CCCCCCCCCCCCCCCC)=C1.O=C([H])[O-],0.0,,
CN1C=C[N+](CCCCCCCCCCCCCCCC)=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
CN1C=C[N+](CCCCCCCCCCCCCCCC)=C1.[O-]P(OCCCC)(OCCCC)=O,0.0,,
CN1C=C[N+](CCCCCCCCCCCCCCCC)=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
CN1C=C[N+](CCCCCCCCCCCCCCCC)=C1.O=C(C(F)(F)F)[O-],0.0,,
CN1C=C[N+](CCCCCCCCCCCCCCCC)=C1.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
CN1C=C[N+](CCCCCCCCCCCCCCCC)=C1.[O-]P(OCC)(OCC)=O,0.0,,
CN1C=C[N+](CCCCCCCCCCCCCCCC)=C1.[O-]P(OC)(OC)=O,0.0,,
CN1C=C[N+](CCCCCCCCCCCCCCCC)=C1.O=C(CCCCCCCCC)[O-],0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.[S-]C#N,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.O=C(C)[O-],0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.[O-]S(=O)(OCC)=O,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.[O-]S(=O)(CCCC)=O,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.O=C([H])[O-],0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.[O-]P(OCCCC)(OCCCC)=O,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.O=C(C(F)(F)F)[O-],0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.[O-]P(OCC)(OCC)=O,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.[O-]P(OC)(OC)=O,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.[O-]S(=O)(OC)=O,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.N#C[N-]C#N,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.[O-][N+]([O-])=O,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.N#C[C-](C#N)C#N,0.0,,
C[N+]1=CN(CCCCCCCCC)C=C1.O=C(CCCCCCCCC)[O-],0.0,,
C[N+]1=CN(CCCCCCCCCCCCCCCCCC)C=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCCCCCC)C=C1.[O-]P(OCCCC)(OCCCC)=O,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCCCCCC)C=C1.O=C(C(F)(F)F)[O-],0.0,,
C[N+]1=CN(CCCCCCCCCCCCCCCCCC)C=C1.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCCCCCC)C=C1.[O-]P(OCC)(OCC)=O,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCCCCCC)C=C1.N#C[N-]C#N,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCCCCCC)C=C1.N#C[C-](C#N)C#N,0.0,,
C[N+]1=CN([H])C=C1.[S-]C#N,0.0,,
C[N+]1=CN([H])C=C1.O=C(C)[O-],0.0,,
C[N+]1=CN([H])C=C1.[O-]S(=O)(OCC)=O,0.0,,
C[N+]1=CN([H])C=C1.O=C([H])[O-],0.0,,
C[N+]1=CN([H])C=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
C[N+]1=CN([H])C=C1.[O-]P(OCCCC)(OCCCC)=O,0.0,,
C[N+]1=CN([H])C=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
C[N+]1=CN([H])C=C1.O=C(C(F)(F)F)[O-],0.0,,
C[N+]1=CN([H])C=C1.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
C[N+]1=CN([H])C=C1.[O-]P(OCC)(OCC)=O,0.0,,
C[N+]1=CN([H])C=C1.[O-]P(OC)(OC)=O,0.0,,
C[N+]1=CN([H])C=C1.N#C[N-]C#N,-0.0,,
C[N+]1=CN([H])C=C1.N#C[C-](C#N)C#N,-0.0,,
C[N+]1=CN([H])C=C1.O=C(CCCCCCCCC)[O-],0.0,,
C[N+]1=CN([H])C=C1.F[B-](F)(F)F,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.[S-]C#N,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.O=C(C)[O-],0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.[O-]S(=O)(OCC)=O,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.O=C([H])[O-],0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.[O-]P(OCCCC)(OCCCC)=O,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.O=C(C(F)(F)F)[O-],0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.[O-]P(OCC)(OCC)=O,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.[O-]P(OC)(OC)=O,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.N#C[N-]C#N,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.N#C[C-](C#N)C#N,0.0,,
C[N+]1=CN(CCCCCCCCCCCCCC)C=C1.O=C(CCCCCCCCC)[O-],0.0,,
CCC[N+]1=C(C)NC=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,,
CCC[N+]1=C(C)NC=C1.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
CCC[N+]1=C(C)NC=C1.[S-]C#N,0.0,,
CCC[N+]1=C(C)NC=C1.O=C(C)[O-],0.0,,
CCC[N+]1=C(C)NC=C1.[O-]S(=O)(OCC)=O,0.0,,
CCC[N+]1=C(C)NC=C1.[O-]S(=O)(C)=O,0.0,,
CCC[N+]1=C(C)NC=C1.[O-]S(=O)(CCCC)=O,0.0,,
CCC[N+]1=C(C)NC=C1.O=C([H])[O-],0.0,,
CCC[N+]1=C(C)NC=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,-0.0,,
CCC[N+]1=C(C)NC=C1.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
CCC[N+]1=C(C)NC=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
CCC[N+]1=C(C)NC=C1.O=C(C(F)(F)F)[O-],-0.0,,
CCC[N+]1=C(C)NC=C1.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,-0.0,,
CCC[N+]1=C(C)NC=C1.[O-]P(OCC)(OCC)=O,0.0,,
CCC[N+]1=C(C)NC=C1.[O-]P(OC)(OC)=O,0.0,,
CCC[N+]1=C(C)NC=C1.[O-]S(=O)(OC)=O,0.0,,
CCC[N+]1=C(C)NC=C1.N#C[N-]C#N,-0.0,,
CCC[N+]1=C(C)NC=C1.[O-][N+]([O-])=O,0.0,,
CCC[N+]1=C(C)NC=C1.N#C[C-](C#N)C#N,-0.0,,
CCC[N+]1=C(C)NC=C1.O=C(CCCCCCCCC)[O-],0.0,,
CCC[N+]1=C(C)NC=C1.F[B-](F)(F)F,0.0,,
CCC[N+]1=C(C)NC=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,,
CCC[N+]1=CC=CC=C1.[S-]C#N,0.0,,
CCC[N+]1=CC=CC=C1.O=C(C)[O-],0.0,,
CCC[N+]1=CC=CC=C1.[O-]S(=O)(OCC)=O,0.0,,
CCC[N+]1=CC=CC=C1.[O-]S(=O)(CCCC)=O,0.0,,
CCC[N+]1=CC=CC=C1.O=C([H])[O-],0.0,,
CCC[N+]1=CC=CC=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
CCC[N+]1=CC=CC=C1.[O-]P(OCCCC)(OCCCC)=O,0.0,,
CCC[N+]1=CC=CC=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
CCC[N+]1=CC=CC=C1.O=C(C(F)(F)F)[O-],0.0,,
CCC[N+]1=CC=CC=C1.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
CCC[N+]1=CC=CC=C1.[O-]P(OCC)(OCC)=O,0.0,,
CCC[N+]1=CC=CC=C1.[O-]P(OC)(OC)=O,0.0,,
CCC[N+]1=CC=CC=C1.[O-]S(=O)(OC)=O,0.0,,
CCC[N+]1=CC=CC=C1.N#C[N-]C#N,-0.0,,
CCC[N+]1=CC=CC=C1.N#C[C-](C#N)C#N,-0.0,,
CCC[N+]1=CC=CC=C1.O=C(CCCCCCCCC)[O-],0.0,,
CCCC[N+](CC)(CC)CC.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
CCCC[N+](CC)(CC)CC.[S-]C#N,0.0,,
CCCC[N+](CC)(CC)CC.O=C(C)[O-],0.0,,
CCCC[N+](CC)(CC)CC.[O-]S(=O)(OCC)=O,0.0,,
CCCC[N+](CC)(CC)CC.[O-]S(=O)(CCCC)=O,0.0,,
CCCC[N+](CC)(CC)CC.O=C([H])[O-],0.0,,
CCCC[N+](CC)(CC)CC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
CCCC[N+](CC)(CC)CC.[O-]P(OCCCC)(OCCCC)=O,0.0,,
CCCC[N+](CC)(CC)CC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
CCCC[N+](CC)(CC)CC.O=C(C(F)(F)F)[O-],0.0,,
CCCC[N+](CC)(CC)CC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
CCCC[N+](CC)(CC)CC.[O-]P(OCC)(OCC)=O,0.0,,
CCCC[N+](CC)(CC)CC.[O-]P(OC)(OC)=O,0.0,,
CCCC[N+](CC)(CC)CC.[O-]S(=O)(OC)=O,0.0,,
CCCC[N+](CC)(CC)CC.N#C[N-]C#N,0.0,,
CCCC[N+](CC)(CC)CC.[O-][N+]([O-])=O,0.0,,
CCCC[N+](CC)(CC)CC.N#C[C-](C#N)C#N,-0.0,,
CCCC[N+](CC)(CC)CC.O=C(CCCCCCCCC)[O-],0.0,,
CCCC[N+](CC)(CC)CC.F[B-](F)(F)F,0.0,,
C[N+](C)(C)CCO.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,,
C[N+](C)(C)CCO.[S-]C#N,0.0,,
C[N+](C)(C)CCO.O=C(C)[O-],0.0,,
C[N+](C)(C)CCO.[O-]S(=O)(OCC)=O,0.0,,
C[N+](C)(C)CCO.O=C([H])[O-],0.0,,
C[N+](C)(C)CCO.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
C[N+](C)(C)CCO.[O-]P(OCCCC)(OCCCC)=O,0.0,,
C[N+](C)(C)CCO.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
C[N+](C)(C)CCO.O=C(C(F)(F)F)[O-],0.0,,
C[N+](C)(C)CCO.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
C[N+](C)(C)CCO.[O-]P(OCC)(OCC)=O,0.0,,
C[N+](C)(C)CCO.[O-]P(OC)(OC)=O,0.0,,
C[N+](C)(C)CCO.N#C[N-]C#N,0.0,,
C[N+](C)(C)CCO.N#C[C-](C#N)C#N,-0.0,,
C[N+](C)(C)CCO.O=C(CCCCCCCCC)[O-],0.0,,
C[N+](C)(C)CCO.F[B-](F)(F)F,0.0,,
C[NH2+]C.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,,
C[NH2+]C.[S-]C#N,0.0,,
C[NH2+]C.O=C(C)[O-],0.0,,
C[NH2+]C.[O-]S(=O)(OCC)=O,0.0,,
C[NH2+]C.O=C([H])[O-],0.0,,
C[NH2+]C.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
C[NH2+]C.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
C[NH2+]C.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
C[NH2+]C.O=C(C(F)(F)F)[O-],0.0,,
C[NH2+]C.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
C[NH2+]C.[O-]P(OCC)(OCC)=O,0.0,,
C[NH2+]C.[O-]P(OC)(OC)=O,0.0,,
C[NH2+]C.N#C[N-]C#N,-0.0,,
C[NH2+]C.N#C[C-](C#N)C#N,-0.0,,
C[NH2+]C.O=C(CCCCCCCCC)[O-],0.0,,
C[N+](C)(C)CCCCCCCCCCCCCCCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
C[N+](C)(C)CCCCCCCCCCCCCCCC.[O-]P(OCCCC)(OCCCC)=O,0.0,,
C[N+](C)(C)CCCCCCCCCCCCCCCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
C[N+](C)(C)CCCCCCCCCCCCCCCC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
C[N+](C)(C)CCCCCCCCCCCCCCCC.N#C[C-](C#N)C#N,0.0,,
[NH3+]C.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,,
[NH3+]C.[S-]C#N,0.0,,
[NH3+]C.O=C(C)[O-],0.0,,
[NH3+]C.[O-]S(=O)(OCC)=O,0.0,,
[NH3+]C.O=C([H])[O-],0.0,,
[NH3+]C.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
[NH3+]C.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
[NH3+]C.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
[NH3+]C.O=C(C(F)(F)F)[O-],0.0,,
[NH3+]C.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,-0.0,,
[NH3+]C.[O-]P(OCC)(OCC)=O,0.0,,
[NH3+]C.[O-]P(OC)(OC)=O,0.0,,
[NH3+]C.N#C[N-]C#N,-0.0,,
[NH3+]C.N#C[C-](C#N)C#N,-0.0,,
[NH3+]C.O=C(CCCCCCCCC)[O-],0.0,,
CCC[NH+](C)CC.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,,
CCC[NH+](C)CC.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
CCC[NH+](C)CC.[S-]C#N,0.0,,
CCC[NH+](C)CC.O=C(C)[O-],0.0,,
CCC[NH+](C)CC.[O-]S(=O)(OCC)=O,0.0,,
CCC[NH+](C)CC.O=C([H])[O-],0.0,,
CCC[NH+](C)CC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,-0.0,,
CCC[NH+](C)CC.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
CCC[NH+](C)CC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
CCC[NH+](C)CC.O=C(C(F)(F)F)[O-],-0.0,,
CCC[NH+](C)CC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,-0.0,,
CCC[NH+](C)CC.[O-]P(OCC)(OCC)=O,-0.0,,
CCC[NH+](C)CC.[O-]P(OC)(OC)=O,0.0,,
CCC[NH+](C)CC.[O-]S(=O)(OC)=O,0.0,,
CCC[NH+](C)CC.N#C[N-]C#N,-0.0,,
CCC[NH+](C)CC.[O-][N+]([O-])=O,0.0,,
CCC[NH+](C)CC.N#C[C-](C#N)C#N,-0.0,,
CCC[NH+](C)CC.O=C(CCCCCCCCC)[O-],0.0,,
CCC[NH+](C)CC.F[B-](F)(F)F,0.0,,
CC[N+](CC)(CC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
CC[N+](CC)(CC)CCCCCCCC.[S-]C#N,0.0,,
CC[N+](CC)(CC)CCCCCCCC.O=C(C)[O-],0.0,,
CC[N+](CC)(CC)CCCCCCCC.[O-]S(=O)(OCC)=O,0.0,,
CC[N+](CC)(CC)CCCCCCCC.[O-]S(=O)(CCCC)=O,0.0,,
CC[N+](CC)(CC)CCCCCCCC.O=C([H])[O-],0.0,,
CC[N+](CC)(CC)CCCCCCCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
CC[N+](CC)(CC)CCCCCCCC.[O-]P(OCCCC)(OCCCC)=O,0.0,,
CC[N+](CC)(CC)CCCCCCCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,,
CC[N+](CC)(CC)CCCCCCCC.O=C(C(F)(F)F)[O-],0.0,,
CC[N+](CC)(CC)CCCCCCCC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
CC[N+](CC)(CC)CCCCCCCC.[O-]P(OCC)(OCC)=O,0.0,,
CC[N+](CC)(CC)CCCCCCCC.[O-]P(OC)(OC)=O,0.0,,
CC[N+](CC)(CC)CCCCCCCC.[O-]S(=O)(OC)=O,0.0,,
CC[N+](CC)(CC)CCCCCCCC.N#C[N-]C#N,0.0,,
CC[N+](CC)(CC)CCCCCCCC.N#C[C-](C#N)C#N,0.0,,
CC[N+](CC)(CC)CCCCCCCC.O=C(CCCCCCCCC)[O-],0.0,,
CC[N+](CC)(CC)CCCCCCCC.F[B-](F)(F)F,0.0,,
[NH3+]CCC.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,,
[NH3+]CCC.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
[NH3+]CCC.[S-]C#N,0.0,,
[NH3+]CCC.O=C(C)[O-],-0.0,,
[NH3+]CCC.[O-]S(=O)(OCC)=O,0.0,,
[NH3+]CCC.[O-]S(=O)(CCCC)=O,0.0,,
[NH3+]CCC.O=C([H])[O-],-0.0,,
[NH3+]CCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,-0.0,,
[NH3+]CCC.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
[NH3+]CCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
[NH3+]CCC.O=C(C(F)(F)F)[O-],-0.0,,
[NH3+]CCC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,-0.0,,
[NH3+]CCC.[O-]P(OCC)(OCC)=O,-0.0,,
[NH3+]CCC.[O-]P(OC)(OC)=O,0.0,,
[NH3+]CCC.[O-]S(=O)(OC)=O,0.0,,
[NH3+]CCC.N#C[N-]C#N,-0.0,,
[NH3+]CCC.N#C[C-](C#N)C#N,-0.0,,
[NH3+]CCC.O=C(CCCCCCCCC)[O-],0.0,,
[NH3+]CCC.F[B-](F)(F)F,0.0,,
CCC[N+](CC)(CC)CC.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
CCC[N+](CC)(CC)CC.[S-]C#N,0.0,,
CCC[N+](CC)(CC)CC.O=C(C)[O-],0.0,,
CCC[N+](CC)(CC)CC.[O-]S(=O)(OCC)=O,0.0,,
CCC[N+](CC)(CC)CC.[O-]S(=O)(CCCC)=O,0.0,,
CCC[N+](CC)(CC)CC.O=C([H])[O-],0.0,,
CCC[N+](CC)(CC)CC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,,
CCC[N+](CC)(CC)CC.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
CCC[N+](CC)(CC)CC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
CCC[N+](CC)(CC)CC.O=C(C(F)(F)F)[O-],0.0,,
CCC[N+](CC)(CC)CC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,,
CCC[N+](CC)(CC)CC.[O-]P(OCC)(OCC)=O,0.0,,
CCC[N+](CC)(CC)CC.[O-]P(OC)(OC)=O,0.0,,
CCC[N+](CC)(CC)CC.[O-]S(=O)(OC)=O,0.0,,
CCC[N+](CC)(CC)CC.N#C[N-]C#N,-0.0,,
CCC[N+](CC)(CC)CC.[O-][N+]([O-])=O,0.0,,
CCC[N+](CC)(CC)CC.N#C[C-](C#N)C#N,-0.0,,
CCC[N+](CC)(CC)CC.O=C(CCCCCCCCC)[O-],0.0,,
CCC[N+](CC)(CC)CC.F[B-](F)(F)F,0.0,,
C[P+](CCCC)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[O-],-0.0,,
C[P+](CCCC)(CCCC)CCCC.[S-]C#N,-0.0,,
C[P+](CCCC)(CCCC)CCCC.O=C(C)[O-],-0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(OCC)=O,-0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(O)=O,0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(C)=O,0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(CCCC)=O,-0.0,,
C[P+](CCCC)(CCCC)CCCC.O=C([H])[O-],-0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,-0.0,,
C[P+](CCCC)(CCCC)CCCC.[Cl-],0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(C(F)(F)C(F)F)=O,0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]P(OCCCC)(OCCCC)=O,-0.0,,
C[P+](CCCC)(CCCC)CCCC.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,-0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]P(O)(O)=O,0.0,,
C[P+](CCCC)(CCCC)CCCC.O=C(C(F)(F)F)[O-],-0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(C1=CC=C(CCCCCCCCCCCC)C=C1)=O,0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,-0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]P(OCC)(OCC)=O,-0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-]P(OC)(OC)=O,-0.0,,
C[P+](CCCC)(CCCC)CCCC.N#C[N-]C#N,-0.0,,
C[P+](CCCC)(CCCC)CCCC.[O-][N+]([O-])=O,-0.0,,
C[P+](CCCC)(CCCC)CCCC.N#C[C-](C#N)C#N,-0.0,,
C[P+](CCCC)(CCCC)CCCC.O=C(CCCCCCCCC)[O-],-0.0,,
C[P+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,-0.0,,
C[P+](CCCC)(CCCC)CCCC.[Br-],0.0,,
C[P+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F,0.0,,
C[P+](CCCC)(CCCC)CCCC.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.C(F)(F)(F)S(=O)(=O)[O-],0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[S-]C#N,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.O=C(C)[O-],0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(OCC)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(O)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(C)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.[O-]S(=O)(CCCC)=O,0.0,,
CCCC[P+](CCCC)(CCCCCCCCCCCCCC)CCCC.O=C([H])[O-],0.0,,
